text,file_name,contextual_chunk
"{'event_name': 'Swartz Center for Entrepreneurship CONNECTS Seminar Series', 'date': 'Tuesday, November 13', 'description': 'The CONNECTS seminar series enhances the experiential education of any individual interested in innovation and entrepreneurship.', 'time': '12:30-1:30 p.m.', 'location': 'Swartz Center for Entrepreneurship, 3rd Level, Tep...'}",combined_events,"The CONNECTS seminar series at the Swartz Center for Entrepreneurship takes place from 12:30 to 1:30 p.m. on Tuesday, November 13."
"{'event_name': 'Culturally Responsive Bystander Student Training', 'date': 'Monday, October 29', 'description': 'Culturally Responsive Bystander (CuRB) Student Training explores how identity, privilege and power impact how we support those around us experiencing power-based interpersonal violence.', 'time': '1-2:30 p.m.', 'location': 'To Be Determined'}",combined_events,"Culturally Responsive Bystander Student Training on October 29, exploring identity, privilege, and power in supporting interpersonal violence."
"{'event_name': 'Anti-Hate Series: The Great Replacement Theory', 'date': 'Monday, October 29', 'description': 'This session examines the Great Replacement Theory, a harmful and conspiratorial ideology stemming from the nexus of white nationalism, antisemitism, racism and xenophobia that has historically incited global hatred and violence.', 'time': '4:45-6 p.m.', 'location': 'Simmons A, Tepper School of Business'}",combined_events,"An anti-hate series event examining the Great Replacement Theory, a conspiracy ideology promoting white nationalism, antisemitism, racism, and xenophobia."
"{'event_name': 'Eating for Energy Workshop', 'date': 'Monday, October 29', 'description': 'Join Jessica Tones, Dining Services registered dietitian, and discover how to fuel your body for sustained energy throughout the day.', 'time': '5-6 p.m.', 'location': 'Well-being Lab (Room 104), Wellness & Meaning-...'}",combined_events,"A workshop on eating for sustained energy held from 5-6 p.m. on Monday, October 29, led by Jessica Tones, a registered dietitian."
"{'event_name': 'PA Mail-In Ballot Deadline', 'date': 'Monday, October 29', 'description': 'Planning to vote in PA by mail? All mail-in ballot requests must be received by 5pm today. Today is also the final day for Over-The-Counter voting.', 'time': 'All Day'}",combined_events,"PA Mail-In Ballot Deadline: All mail-in ballots must be received by 5pm today, and the final day for OTC voting ends."
"{'event_name': 'Data Visualization in R Shiny', 'date': 'Tuesday, October 30', 'description': 'Are you currently involved in work that could (or should) be communicated to the public via online platforms? Would you like to further your skills or learn new ways to make charts, graphs, maps using the R?', 'time': '9-10 a.m.', 'location': 'Online'}",combined_events,A workshop on Data Visualization in R Shiny for professionals who want to share data insights online.
"{'event_name': 'Advanced Research Note-Taking With Obsidian', 'date': 'Tuesday, October 30', 'description': 'This workshop will introduce Obsidian, a markdown-based note-taking app that helps you organize your personal knowledge base.', 'time': '1-3 p.m.', 'location': 'Sorrells Library Den, Wean Hall Fourth Floor'}",combined_events,"A workshop introducing Obsidian, a markdown-based note-taking app for organizing personal knowledge."
"{'event_name': 'Being Both: (Re)claiming Queer Spirituality Across Traditions', 'date': 'Tuesday, October 30', 'description': 'Listen to speakers across several spiritual traditions who will reflect on LGBTQIA2S+ representation, histories and/or reconciliations in and with their beliefs.', 'time': '5-6:30 p.m.', 'location': 'Peter, Wright & McKenna Rooms, Cohon Universit...'}",combined_events,A panel discussion on LGBTQIA2S+ spirituality across various traditions.
"{'event_name': 'National Disability Employment Awareness Month', 'date': 'Wednesday, October 31', 'time': 'Midnight'}",combined_events,"National Disability Employment Awareness Month takes place on Wednesday, October 31 at midnight."
"{'event_name': '(Women’s Volleyball) Point Park vs. Carnegie Mellon', 'date': 'Wednesday, October 31', 'time': '6-9 p.m.'}",combined_events,"Summary: A women's volleyball match between Point Park and Carnegie Mellon scheduled for Wednesday, October 31, starting at 6:00 p.m."
"{'event_name': 'Halloween', 'date': 'Wednesday, October 31', 'time': 'All Day'}",combined_events,"It's Halloween, all day on Wednesday, October 31."
"{'event_name': 'Samhain', 'date': 'Wednesday, October 31', 'time': 'All Day'}",combined_events,"It's Samhain, a holiday celebrated on Wednesday, October 31, all day."
"{'event_name': 'Monthly Chair Massage', 'date': 'Thursday, November 01', 'description': 'Join us for a free five-minute chair massage on the first Friday of every month at the Highmark Center.', 'time': '2-4 p.m.', 'location': 'Near the Concierge Desk, First Floor, Highmark Cen...'}",combined_events,Free five-minute chair massages on the first Friday of every month at the Highmark Center.
"{'event_name': 'Marshall Reese & Antoni Muntadas “Political Advertisement XI” Screening and Q&A', 'date': 'Thursday, November 01', 'description': 'Reese and Muntadas will host a screening of their film “Political Advertisement XI 1952-2024” followed by a Q&A moderated by Dr. Kathleen Newman of CMU’s Department of English.', 'time': '5:30-7 p.m.', 'location': 'Frank-Ratchye STUDIO for Creative Inquiry, College...'}",combined_events,"A screening of ""Political Advertisement XI"" followed by a Q&A with Dr. Kathleen Newman."
"{'event_name': 'All Saints’ Day', 'date': 'Thursday, November 01', 'time': 'All Day'}",combined_events,"It's All Saints' Day on Thursday, November 1st, all day long."
"{'event_name': 'Diwali', 'date': 'Thursday, November 01', 'time': 'All Day'}",combined_events,"Diwali is celebrated on Thursday, November 1st, all day."
"{'event_name': 'Día de los Muertos', 'date': 'Thursday, November 01', 'time': 'All Day'}",combined_events,"Summary: The Día de los Muertos celebration takes place on Thursday, November 1st, all day."
"{'event_name': 'Homecoming Weekend 2024', 'date': 'Thursday, November 01', 'description': 'Calling all Tartans! Homecoming has something for everyone to enjoy, including family-friendly activities, the annual Alumni Awards, the Homecoming football game and Spirit Day.', 'time': 'All Day', 'location': 'CMU Main Campus'}",combined_events,"Homecoming Weekend 2024 is an event on Thursday, November 1st, featuring family-friendly activities, alumni awards, a football game, and Spirit Day."
"{'event_name': 'Native American Heritage Month', 'date': 'Thursday, November 01 - Thursday, November 29', 'time': 'All Day'}",combined_events,"Native American Heritage Month takes place from Thursday, November 1 to Thursday, November 29, covering all day."
"{'event_name': 'Homecoming Weekend 2024', 'date': 'Friday, November 02', 'description': 'Calling all Tartans! Homecoming has something for everyone to enjoy, including family-friendly activities, the annual Alumni Awards, the Homecoming football game and Spirit Day.', 'time': 'Midnight', 'location': 'CMU Main Campus'}",combined_events,"Homecoming Weekend 2024 is an event on Friday, November 2nd, featuring family-friendly activities, alumni awards, football game, and Spirit Day."
"{'event_name': '(Football) Westminster (Pa.) vs. Carnegie Mellon', 'date': 'Friday, November 02', 'time': '1-4 p.m.'}",combined_events,"Westminster (Pa.) vs. Carnegie Mellon football game scheduled for Friday, November 2, starting at 1:4 p.m."
"{'event_name': 'Carnegie Mellon Philharmonic', 'date': 'Friday, November 02', 'time': '8-10 p.m.', 'location': 'Kresge Theatre, College of Fine Arts @ 5000 Forbes...'}",combined_events,"Summary: The Carnegie Mellon Philharmonic will perform at Kresge Theatre from 8-10 p.m. on Friday, November 2."
"{'event_name': '(M. Swimming and Diving) Case Western Reserve University', 'date': 'Friday, November 02', 'time': 'All Day'}",combined_events,"Case Western Reserve University's swimming and diving event on Friday, November 2, all day."
"{'event_name': '(W. Swimming and Diving) Case Western Reserve University', 'date': 'Friday, November 02', 'time': 'All Day'}",combined_events,"Case Western Reserve University's swimming and diving event on Friday, November 2, all day."
"{'event_name': 'Anniversary of the Crowning of Haile Selassie', 'date': 'Friday, November 02', 'time': 'All Day'}",combined_events,The document is about the anniversary celebration of Haile Selassie's crowning.
"{'event_name': '(Women’s Soccer) New York U. vs. Carnegie Mellon', 'date': 'Saturday, November 03', 'time': '11 a.m.-2 p.m.'}",combined_events,"Women's soccer match between New York University and Carnegie Mellon scheduled for Saturday, November 3, from 11 a.m. to 2 p.m."
"{'event_name': '(Men’s Soccer) New York U. vs. Carnegie Mellon', 'date': 'Saturday, November 03', 'time': '1:30-4:30 p.m.'}",combined_events,"A soccer match between New York University and Carnegie Mellon scheduled for Saturday, November 3, from 1:30 to 4:30 p.m."
"{'event_name': 'Creating Websites and Portfolios With GitPages', 'date': 'Sunday, November 04', 'description': 'GitPages is a free platform for hosting your own simple website and showcasing your work to potential employers and clients.', 'time': '1-2:30 p.m.', 'location': 'Sorrells Library Den, Wean Hall Fourth Floor'}",combined_events,GitPages is a free platform for creating and showcasing websites and portfolios.
"{'event_name': 'Inviting Inner Calm with Alexander Technique', 'date': 'Sunday, November 04', 'description': 'In this introductory workshop, you’ll experiment with activities that enhance awareness of how you are in the present moment and how you can connect to the support around you, so that you can make time for mindfulness, feel more grounded in your body, and harness the power of your breath.', 'time': '5-6 p.m.', 'location': 'Well-being Lab, Highmark Center for Health, Wellne...'}",combined_events,An introductory workshop on enhancing mindfulness and grounding through the Alexander Technique.
"{'event_name': 'Paws to Relax: Pet Therapy', 'date': 'Monday, November 05', 'time': '7-8 p.m.', 'location': 'Well-being Lab, Highmark Center for Health, Wellne...'}",combined_events,"A pet therapy event at the Well-being Lab from 7-8 p.m. on Monday, November 5."
"{'event_name': 'Democracy Day; No Classes, except Evening classes after will still meet', 'date': 'Monday, November 05', 'time': 'All Day'}",combined_events,Democracy Day with no classes except evening classes.
"{'event_name': '“Your Vote, Your Future” Exhibition', 'date': 'Tuesday, November 06', 'description': 'Get inspired to vote by attending “Your Vote, Your Future,” an exhibition created by the School of Design’s third-year communication design students that emphasizes the power of voting and civic engagement.', 'time': 'Midnight', 'location': 'Cohon University Center, Main Hallway'}",combined_events,"An exhibition titled ""Your Vote, Your Future"" is being held at Cohon University Center, Main Hallway, emphasizing the importance of voting and civic engagement."
"{'event_name': 'Getting Started With R and R Studio Part 1', 'date': 'Tuesday, November 06', 'description': 'This two-part introductory workshop aims to teach basic concepts, skills and tools for working with data in R so that you can get more done in less time, and apply concepts of reproducibility to your research.', 'time': '10-11:30 a.m.', 'location': 'Online'}",combined_events,A two-part introductory workshop teaching basic R skills for data analysis and reproducibility.
"{'event_name': 'Chill Zone', 'date': 'Tuesday, November 06', 'time': '11 a.m.-8 p.m.', 'location': 'The Well-being Lab (104), Highmark Center for Heal...'}",combined_events,A wellness event called Chill Zone scheduled from 11 a.m. to 8 p.m. at The Well-being Lab in Highmark Center.
"{'event_name': 'Monthly Gratitude Gathering', 'date': 'Tuesday, November 06', 'description': 'Join us for a gratitude gathering on the first Wednesday of every month to pause, reflect and appreciate the goodness in our lives', 'time': 'Noon-1 p.m.', 'location': 'Well-being Lab (Room 104), Wellness & Meaning-...'}",combined_events,"Monthly gratitude gathering on the first Wednesday of every month, from noon to 1 p.m., in Well-being Lab Room 104."
"{'event_name': 'Monthly Gratitude Gathering', 'date': 'Tuesday, December 04', 'description': 'Join us for a gratitude gathering on the first Wednesday of every month to pause, reflect and appreciate the goodness in our lives', 'time': 'Noon-1 p.m.', 'location': 'Well-being Lab (Room 104), Wellness & Meaning-...'}",combined_events,"Monthly gratitude gathering on the first Wednesday of every month, from noon to 1 p.m., in Well-being Lab Room 104."
"{'event_name': 'Introduction to Machine Learning With Python', 'date': 'Wednesday, November 07', 'description': 'This workshop explores the fundamentals of machine learning using scikit-learn. Participants will learn essential techniques for data preparation, model building and evaluation through practical, hands-on exercises.', 'time': '1-3 p.m.', 'location': 'Online'}",combined_events,"A workshop on machine learning fundamentals using scikit-learn, focusing on data preparation, model building, and evaluation."
"{'event_name': 'Introduction to Mindfulness Based Stress Reduction', 'date': 'Wednesday, November 07', 'description': 'In these 1.5 hour sessions, participants will delve deeper into the definition of what mindfulness is and practice various forms of mindfulness.', 'time': '5-6:30 p.m.', 'location': 'Well-being Lab (Room 104), Wellness & Meaning-...'}",combined_events,"Mindfulness-Based Stress Reduction sessions on Wednesday, November 7, lasting 1.5 hours, focusing on understanding and practicing various mindfulness techniques in the Well-being Lab."
"{'event_name': 'Spark Conversations, Spark Change! A Humanities and Social Sciences Research Symposium', 'date': 'Thursday, November 08', 'description': 'Join us for a dynamic research symposium exploring esteemed colleagues’ latest work focusing on diversity, equity, inclusion and belonging (DEIB) through various topics and methodologies.', 'time': '9 a.m.-1 p.m.', 'location': 'Cohon University Center, Peter-Wright-McKenna Room...'}",combined_events,A humanities and social sciences research symposium exploring DEIB through various topics and methodologies.
"{'event_name': 'Engineering & Biotech Virtual Career Fair', 'date': 'Thursday, November 08', 'description': 'The Career & Professional Development Center and College of Engineering CMU students to attend the Engineering & Biotech Virtual Career Fair.', 'time': 'Noon-3 p.m.', 'location': 'Online'}",combined_events,"The Engineering & Biotech Virtual Career Fair is an event scheduled for Thursday, November 8th, from noon to 3 p.m., featuring attendees from the Career & Professional Development Center and College of Engineering CMU students."
"{'event_name': '(Men’s Basketball) La Roche vs. Carnegie Mellon', 'date': 'Thursday, November 08', 'time': '7-10 p.m.'}",combined_events,Men's basketball game between La Roche and Carnegie Mellon scheduled for Thursday night from 7 to 10 p.m.
"{'event_name': '(Women’s Volleyball) Grove City vs. Carnegie Mellon', 'date': 'Friday, November 09', 'time': '11 a.m.-2 p.m.'}",combined_events,"Women's Volleyball game between Grove City and Carnegie Mellon scheduled for Friday, November 9 from 11 a.m. to 2 p.m."
"{'event_name': '(Football) Allegheny vs. Carnegie Mellon', 'date': 'Friday, November 09', 'time': 'Noon-3 p.m.'}",combined_events,"Summary: A football match between Allegheny and Carnegie Mellon scheduled for Friday, November 9 from noon to 3 p.m."
"{'event_name': '(Women’s Basketball) Penn State-Behrend vs. Carnegie Mellon', 'date': 'Friday, November 09', 'time': '2-5 p.m.', 'location': 'Allegheny College - Meadville, Pa.'}",combined_events,Penn State-Behrend plays Carnegie Mellon in women's basketball at Allegheny College on Friday afternoon.
"{'event_name': '(Women’s Volleyball) Oberlin vs. Carnegie Mellon', 'date': 'Friday, November 09', 'time': '3-6 p.m.'}",combined_events,"Oberlin vs. Carnegie Mellon women's volleyball match scheduled for Friday, November 9 at 3:00 p.m."
"{'event_name': 'Semester pass/no pass & withdrawal deadline', 'date': 'Sunday, November 11', 'time': 'All Day'}",combined_events,"Semester pass/no pass and withdrawal deadline for all day on Sunday, November 11."
"{'event_name': 'Semester pass/no pass & withdrawal deadline', 'date': 'March 31, 2025', 'time': 'All Day'}",combined_events,"Semester pass/no pass and withdrawal deadline for March 31, 2025."
"{'event_name': 'Veteran’s Day', 'date': 'Sunday, November 11', 'time': 'All Day'}",combined_events,"Veteran's Day is observed on Sunday, November 11, all day long."
"{'event_name': 'Playtest Night', 'date': 'Monday, November 12', 'description': 'Join us for Playtest Night, an ongoing event series where Entertainment Technology Center and IDeATe students make their project work available for playtesting by guests.', 'time': '6-8 p.m.Weekly (to Nov 20)', 'location': 'Hunt Library, Floor 1, Studio A (106B)'}",combined_events,Playtest Night is an ongoing event series where students from Entertainment Technology Center and IDeATe make their projects available for guest playtesting.
"{'event_name': 'Playtest Night', 'date': 'Monday, November 19', 'description': 'Join us for Playtest Night, an ongoing event series where Entertainment Technology Center and IDeATe students make their project work available for playtesting by guests.', 'time': '6-8 p.m.Weekly (to Nov 20)', 'location': 'Hunt Library, Floor 1, Studio A (106B)'}",combined_events,Playtest Night is an ongoing event series where students from Entertainment Technology Center and IDeATe make their projects available for guest playtesting.
"{'event_name': 'Spark—Startups and Emerging Companies', 'date': 'Monday, November 12', 'description': 'Spark: Startups and Emerging Companies is an in-person networking event designed to provide a platform for small businesses and early-stage start-ups. Companies will share information about their company story, mission, and products.', 'time': '6-8:30 p.m.'}",combined_events,Spark: Startups and Emerging Companies is an in-person networking event for small businesses and early-stage startups.
"{'event_name': 'Data for Citizen Science and Developing Community Data', 'date': 'Tuesday, November 13', 'description': 'This workshop will identify how to best collect, ethically use and manage community-based data projects for citizen science use.', 'time': '9-10 a.m.', 'location': 'Online'}",combined_events,"A workshop on collecting, using, and managing community-based data for citizen science projects."
"{'event_name': 'Getting Started With R and R Studio Part 2', 'date': 'Tuesday, November 13', 'description': 'This two-part introductory workshop aims to teach basic concepts, skills, and tools for working with data in R so that you can get more done in less time, and apply concepts of reproducibility to your research.', 'time': '10-11:30 a.m.', 'location': 'Online'}",combined_events,A two-part introductory workshop teaching basic R skills for data analysis and reproducibility.
"{'event_name': 'Tips for Writing Literature Reviews Part 1', 'date': 'Tuesday, November 13', 'description': 'Are you getting stuck in the reading and writing for lit reviews? Join this workshop to learn some tips for synthesizing information in a literature review or.in the introduction or discussion section of a research article.', 'time': '3-4 p.m.', 'location': 'Online'}",combined_events,"A workshop on tips for writing literature reviews, including synthesis and introduction/discussion sections."
"{'event_name': 'Anti-Hate Series: Ableism Keynote', 'date': 'Tuesday, November 13', 'description': 'This keynote address will explore how ableism appears in daily interactions and through systemic barriers, from subtle biases to broader societal challenges.', 'time': '5-6:15 p.m.', 'location': 'Simmons A, Tepper Building'}",combined_events,"An anti-hate keynote addressing ableism, exploring its impact on daily interactions and systemic barriers."
"{'event_name': '(Women’s Basketball) Washington & Jefferson vs. Carnegie Mellon', 'date': 'Tuesday, November 13', 'time': '5:30-8:30 p.m.'}",combined_events,"Women's basketball game between Washington & Jefferson and Carnegie Mellon scheduled for Tuesday, November 13 from 5:30-8:30 p.m."
"{'event_name': 'Mini-2 drop deadline; withdrawal grade assigned after this date', 'date': 'Tuesday, November 13', 'time': 'All Day'}",combined_events,"Deadline for Mini-2 submission extended until Tuesday, November 13."
"{'event_name': 'Guru Nanak Ji’s Birthday', 'date': 'Thursday, November 15', 'time': 'All Day'}",combined_events,"Guru Nanak Ji's birthday is celebrated on Thursday, November 15, all day."
"{'event_name': 'Nativity Fast', 'date': 'Thursday, November 15 - Saturday, December 22', 'time': 'All Day'}",combined_events,"Nativity Fast is a religious observance period from Thursday, November 15 to Saturday, December 22."
"{'event_name': '(Women’s Basketball) Muskingum vs. Carnegie Mellon', 'date': 'Friday, November 16', 'time': '2-5 p.m.'}",combined_events,"Women's basketball game between Muskingum and Carnegie Mellon scheduled for Friday, November 16 from 2:00 to 5:00 p.m."
"{'event_name': 'Carnegie Mellon Wind Ensemble', 'date': 'Friday, November 16', 'time': '4-6 p.m.', 'location': 'Kresge Theatre, College of Fine Arts @ 5000 Forbes...'}",combined_events,"Carnegie Mellon Wind Ensemble performs at Kresge Theatre on Friday, November 16 from 4-6 p.m."
"{'event_name': 'Carnegie Mellon Contemporary Ensemble', 'date': 'Saturday, November 17', 'time': '4-6 p.m.', 'location': 'Kresge Theatre, College of Fine Arts @ 5000 Forbes...'}",combined_events,"Carnegie Mellon Contemporary Ensemble event on Saturday, November 17 from 4-6 p.m. at Kresge Theatre, College of Fine Arts."
"{'event_name': 'Analyzing Scholarly Literature Using Bibliometrics', 'date': 'Sunday, November 18', 'description': 'This workshop will provide an introduction to bibliometric methods.', 'time': 'Noon-1 p.m.', 'location': 'Online'}",combined_events,A workshop introducing bibliometric methods.
"{'event_name': 'State of the University Address', 'date': 'Sunday, November 18', 'description': 'President Farnam Jahanian will share his annual update to the university community and talk about key university achievements and priorities.', 'time': 'Noon-1:30 p.m.', 'location': 'Rangos Ballroom, Cohon University Center + Online'}",combined_events,"President Farnam Jahanian will give an annual update to the university community about key achievements and priorities at noon on Sunday, November 18."
"{'event_name': '(Men’s Basketball) Penn St.-Behrend vs. Carnegie Mellon', 'date': 'Sunday, November 18', 'time': '7-10 p.m.'}",combined_events,"Penn St.-Behrend vs. Carnegie Mellon basketball game on Sunday, November 18 at 7-10 p.m."
"{'event_name': 'Spring 2025 Registration Week', 'date': 'Sunday, November 18 - Thursday, November 22', 'time': 'All Day'}",combined_events,"Spring 2025 Registration Week takes place from Sunday, November 18 to Thursday, November 22, covering all day."
"{'event_name': 'Tips for Writing Literature Reviews Part 2', 'date': 'Tuesday, November 20', 'description': 'Join us for the second part of this series on writing literature reviews to learn some tips and tricks for synthesizing information in a literature review or in the introduction or discussion sections of a research article.', 'time': '3-4 p.m.', 'location': 'Online'}",combined_events,"A webinar on writing literature reviews, focusing on synthesis techniques."
"{'event_name': '(Women’s Basketball) Oberlin vs. Carnegie Mellon', 'date': 'Tuesday, November 20', 'time': '5:30-8:30 p.m.'}",combined_events,"Oberlin vs. Carnegie Mellon women's basketball game scheduled for Tuesday, November 20 from 5:30-8:30 p.m."
"{'event_name': 'Carnegie Mellon Guitar Ensemble', 'date': 'Tuesday, November 20', 'time': '8-10 p.m.', 'location': 'Kresge Theatre, College of Fine Arts @ 5000 Forbes...'}",combined_events,"Summary: A Carnegie Mellon Guitar Ensemble event on Tuesday, November 20 from 8-10 p.m. at Kresge Theatre in College of Fine Arts."
"{'event_name': 'Carnegie Mellon Guitar Ensemble', 'date': 'April 16, 2025', 'time': '8-10 p.m.', 'location': 'Kresge Theatre, College of Fine Arts @ 5000 Forbes...'}",combined_events,"A concert by the Carnegie Mellon Guitar Ensemble scheduled for April 16, 2025, at 8-10 p.m. in Kresge Theatre, College of Fine Arts."
"{'event_name': 'Transgender Day of Remembrance', 'date': 'Tuesday, November 20', 'time': 'All Day'}",combined_events,"Transgender Day of Remembrance is observed on Tuesday, November 20, all day."
"{'event_name': 'CMU Chorus & Singers', 'date': 'Wednesday, November 21', 'time': '7:30-10 p.m.', 'location': 'Kresge Theatre, College of Fine Arts @ 5000 Forbes...'}",combined_events,"CMU Chorus & Singers event at Kresge Theatre on Wednesday, November 21 from 7:30 to 10 p.m."
"{'event_name': '(M. Swimming and Diving) CMU Diving Invitational', 'date': 'Thursday, November 22 - Friday, November 23', 'time': 'All Day'}",combined_events,"CMU Diving Invitational event takes place from Thursday, November 22 to Friday, November 23."
"{'event_name': '(W. Swimming and Diving) CMU Diving Invitational', 'date': 'Thursday, November 22 - Friday, November 23', 'time': 'All Day'}",combined_events,"CMU Diving Invitational event takes place from Thursday, November 22 to Friday, November 23."
"{'event_name': 'Spring 2025 Registration Week', 'date': 'Friday, November 23', 'time': 'Midnight'}",combined_events,"Spring 2025 Registration Week is scheduled for Friday, November 23 at midnight."
"{'event_name': 'Mini-2 pass/no pass & withdrawal deadline', 'date': 'Sunday, November 25', 'time': 'All Day'}",combined_events,"Mini-2 pass/no pass and withdrawal deadline for Sunday, November 25, all day."
"{'event_name': 'Semester & Mini-2 Faculty Course Evaluations open', 'date': 'Sunday, November 25', 'time': 'All Day'}",combined_events,Faculty course evaluations for Semester & Mini-2 are open.
"{'event_name': '(Women’s Basketball) Carlow vs. Carnegie Mellon', 'date': 'Monday, November 26', 'time': '5:30-8:30 p.m.'}",combined_events,"Women's basketball game between Carlow and Carnegie Mellon scheduled for Monday, November 26 from 5:30 to 8:30 p.m."
"{'event_name': 'Day of the Covenant (Baha’i)', 'date': 'Monday, November 26', 'time': 'All Day'}",combined_events,"The Day of the Covenant (Baha'i) is observed on Monday, November 26, spanning the entire day."
"{'event_name': 'Like, Totally Transformative: CMU in the 1980s', 'date': 'Tuesday, November 27', 'description': 'This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!', 'time': 'Midnight', 'location': 'Hunt Library Gallery'}",combined_events,"A midnight exhibit at Hunt Library Gallery showcases life on campus in the 1980s, highlighting its transformation."
"{'event_name': 'Thanksgiving Break; No Classes', 'date': 'Tuesday, November 27 - Thursday, November 29', 'time': 'All Day'}",combined_events,"Thanksgiving Break: No Classes from Tuesday, November 27 to Thursday, November 29."
"{'event_name': 'Thanksgiving', 'date': 'Wednesday, November 28', 'time': 'All Day'}",combined_events,"It's Thanksgiving, celebrated on Wednesday, November 28, all day."
"{'event_name': 'Native American Heritage Month', 'date': 'Friday, November 30', 'time': 'Midnight'}",combined_events,"Native American Heritage Month celebration on Friday, November 30, midnight."
"{'event_name': 'Thanksgiving Break; No Classes', 'date': 'Friday, November 30', 'time': 'Midnight'}",combined_events,"Thanksgiving Break: No Classes from Friday, November 30 at Midnight."
"{'event_name': 'Carnegie Mellon Jazz Orchestra & JIVE-Carnegie Mellon Jazz Choir', 'date': 'Sunday, December 02', 'time': '7-9 p.m.', 'location': 'Kresge Theatre, College of Fine Arts @ 5000 Forbes...'}",combined_events,"Summary: The Carnegie Mellon Jazz Orchestra and JIVE-Carnegie Mellon Jazz Choir will perform at Kresge Theatre on Sunday, December 2 from 7-9 p.m."
"{'event_name': 'Playtest Night', 'date': 'Monday, December 03', 'description': 'Join us for Playtest Night, an ongoing event series where Entertainment Technology Center and IDeATe students make their project work available for playtesting by guests.', 'time': '6-8 p.m.', 'location': 'Hunt Library, Floor 1, Studio A (106B)'}",combined_events,Playtest Night is an event series where students from Entertainment Technology Center and IDeATe make their projects available for guest playtesting.
"{'event_name': 'Carnegie Mellon Chamber Series: Lorna McGhee back @ CMU!', 'date': 'Monday, December 03', 'time': '7:30-9:30 p.m.', 'location': 'Kresge Theatre, College of Fine Arts @ 5000 Forbes...'}",combined_events,Carnegie Mellon Chamber Series: Lorna McGhee back at Kresge Theatre on December 3 from 7:30 to 9:30 p.m.
"{'event_name': 'Provost’s Office Hours', 'date': 'Tuesday, December 04', 'description': 'Provost Jim Garrett is holding monthly office hours for all faculty, staff and students.', 'time': '1:30-3 p.m.', 'location': 'Student Academic Success Center, Posner Hall 1st F...'}",combined_events,"Provost Jim Garrett holds monthly office hours for faculty, staff, and students from 1:30 to 3 p.m. in the Student Academic Success Center."
"{'event_name': 'Carnegie Mellon Philharmonic & Chorus', 'date': 'Wednesday, December 05', 'time': '8-10 p.m.', 'location': 'Carnegie Music Hall, Oakland @ 4400 Forbes Avenue,...'}",combined_events,"Summary: The Carnegie Mellon Philharmonic & Chorus will perform at Carnegie Music Hall in Oakland from 8-10 p.m. on Wednesday, December 5."
"{'event_name': 'Carnegie Mellon Philharmonic & Chorus', 'date': 'Thursday, December 06', 'time': 'Noon-2 p.m.', 'location': 'Great Hall, College of Fine Arts @ 5000 Forbes Ave...'}",combined_events,"Summary: The Carnegie Mellon Philharmonic & Chorus concert is scheduled for Thursday, December 6 from noon to 2 p.m. in the Great Hall of the College of Fine Arts."
"{'event_name': 'Semester & Mini-2 Last Day of Classes', 'date': 'Thursday, December 06', 'time': 'All Day'}",combined_events,Semester and Mini-2 last day of classes.
"{'event_name': 'Semester & Mini-2 voucher deadline', 'date': 'Thursday, December 06', 'time': 'All Day'}",combined_events,"Semester & Mini-2 voucher deadline is on Thursday, December 06, all day."
"{'event_name': '(Men’s Basketball) Bowdoin vs. Carnegie Mellon', 'date': 'Friday, December 07', 'time': 'Noon-3 p.m.'}",combined_events,"Men's basketball game between Bowdoin and Carnegie Mellon scheduled for noon to 3 p.m. on Friday, December 7."
"{'event_name': '(Men’s Basketball) Middlebury / Emory vs. Carnegie Mellon', 'date': 'Friday, December 07', 'time': '2-5 p.m.'}",combined_events,"Middlebury vs. Emory basketball game against Carnegie Mellon scheduled for Friday, December 7 at 2:00 PM."
"{'event_name': '(Men’s Basketball) Middlebury vs. Carnegie Mellon', 'date': 'Saturday, December 08', 'time': '11 a.m.-2 p.m.'}",combined_events,"Middlebury vs. Carnegie Mellon men's basketball game scheduled for Saturday, December 8 from 11 a.m. to 2 p.m."
"{'event_name': '(Men’s Basketball) Bowdoin / Emory vs. Carnegie Mellon', 'date': 'Saturday, December 08', 'time': '1-4 p.m.'}",combined_events,"Men's basketball game between Bowdoin/Emory and Carnegie Mellon scheduled for Saturday, December 8, starting at 1:00 PM."
"{'event_name': 'Final Exams', 'date': 'Sunday, December 09 - Monday, December 10', 'time': 'All Day'}",combined_events,"Final Exams: Sunday, December 9 - Monday, December 10, all day."
"{'event_name': 'Final Exams', 'date': 'Wednesday, December 12 - Thursday, December 13', 'time': 'All Day'}",combined_events,"Final Exams: Wednesday, December 12 - Thursday, December 13, All Day"
"{'event_name': 'Final Exams', 'date': 'Saturday, December 15', 'time': 'All Day'}",combined_events,"Final Exams scheduled for Saturday, December 15, all day."
"{'event_name': 'Human Rights Day', 'date': 'Monday, December 10', 'time': 'All Day'}",combined_events,"Human Rights Day is observed on Monday, December 10, all day."
"{'event_name': 'Final Exams', 'date': 'Tuesday, December 11', 'time': 'Midnight'}",combined_events,"Final Exams scheduled for Tuesday, December 11 at midnight."
"{'event_name': 'Final Exams', 'date': 'Friday, December 14', 'time': 'Midnight'}",combined_events,"Final Exams scheduled for Friday, December 14 at midnight."
