text,contextual_chunk
"{'date': 'May 7, 2024 | 7:00 pm - 10:30 pm', 'description': 'Featuring Ratboys', 'category': 'Music', 'venue': 'Stage AE 400 N Shore Dr Pittsburgh, PA 15222', 'more_details': 'The Decemberists have partnered with PLUS1 so that a $1 per ticket goes to supporting organizations working for equity, access, and dignity for all.', 'event_name': 'The Decemberists: A Peacable Kingdom - 2024 Tour'}","The Decemberists' 2024 tour features Ratboys and includes a portion of the proceeds going to support equity, access, and dignity initiatives."
"{'date': 'May 7, 2024 | 7:30 pm - 10:30 pm', 'description': 'We Who Wrestle with God Tour', 'category': 'Entertainment', 'venue': 'PPG Paints Arena 1001 Fifth Ave Pittsburgh, PA 15219', 'more_details': '', 'event_name': 'Dr. Jordan B. Peterson'}","Dr. Jordan B. Peterson's ""We Who Wrestle with God Tour"" event on May 7, 2024, at PPG Paints Arena in Pittsburgh, PA."
"{'date': 'May 7, 2024 | 1:30 pm - 2:30 pm', 'description': 'Gather with members of the Pittsburgh Symphony Orchestra to have an up close and personal look and listen to some of the most beautiful music in the world including Bach, Beethoven, Mozart and more.', 'category': 'Arts + Culture,, Community,, Free event,, Music', 'venue': 'Carnegie Library Pittsburgh 612 Smithfield St Pittsburgh, PA 15222', 'more_details': 'This event is for all ages.', 'event_name': 'Neighbors of the PSO'}","A free music event featuring classical composers like Bach, Beethoven, and Mozart at Carnegie Library Pittsburgh."
"{'date': 'May 7, 2024 - May 8, 2024', 'description': 'EGCR is an event geared towards natural gas industry professionals and provides industry-specific training programs, interactive content with industry experts, and even more activities designed to satisfy all educational needs.', 'category': 'Convention,, Workshops & Classes', 'venue': 'David L. Lawrence Convention Center 1000 Fort Dusquene Boulevard Pittsburgh, PA 15222', 'more_details': 'The Eastern Gas Compression Roundtable (EGCR) is a non-profit organization providing the Natural Gas Industry with high quality, cost-effective education via targeted, industry-specific training programs for entry-level through advanced educational needs. Â These programs are presented at our annual training and technology conference and focus specifically on engine and compressor maintenance. ', 'event_name': 'Eastern Gas Compression Roundtable 2024'}",EGCR 2024 is a non-profit organization providing natural gas industry training programs at the Eastern Gas Compression Roundtable conference.
"{'date': 'May 7, 2024 - May 12, 2024', 'description': 'Based on Khaled Hosseini’s beloved, international best-selling novel, THE KITE RUNNER is a powerful new play adapted by Matthew Spangler that follows one man’s journey to confront his past and find redemption.', 'category': 'Arts + Culture,, Entertainment', 'venue': 'Benedum Center 7th St and Penn Ave Pittsburgh, PA 15222', 'more_details': '', 'event_name': 'The Kite Runner'}","A new play based on Khaled Hosseini's novel THE KITE RUNNER, adapted by Matthew Spangler, will be performed at the Benedum Center in Pittsburgh."
"{'date': 'May 6, 2024 | 7:00 pm - 9:00 pm', 'description': 'Mike Perry, uses the art of storytelling to explore the primal origins of theatrical expression. Saving Face: Memoir of a Circus Clown is one of his most profound and moving tales, drawn from his years as a circus clown for Ringling Brothers Circus.', 'category': 'Entertainment', 'venue': 'New Hazlett Theater 6 Allegheny Square E Pittsburgh, PA 15222', 'more_details': 'There is an authenticity to Mike Perryâ€™s storytelling that is effective and affecting. His ability to distill a real human experience into an engaging performance is the result of craft and precision.', 'event_name': 'Saving Face: Memoir of a Circus Clown'}","Mike Perry's memoir ""Saving Face: Memoir of a Circus Clown"" explores the primal origins of theatrical expression through his experiences as a circus clown."
"{'date': 'May 6, 2024 | 6:00 pm - 10:00 pm', 'description': 'Featuring Paleface Swiss, Bleed From Within, and Great American Ghost', 'category': 'Music', 'venue': 'Stage AE 400 N Shore Dr Pittsburgh, PA 15222', 'more_details': '', 'event_name': ""The Ghost Inside Wash It Away Spring '24 Tour""}","The Ghost Inside Wash It Away Spring '24 Tour features Paleface Swiss, Bleed From Within, and Great American Ghost at Stage AE in Pittsburgh."
"{'date': 'May 5, 2024 | 1:30 pm - 4:30 pm', 'description': ""Kids Ke'Bryan Hayes Gold Glove Action Figure, Scouts Night"", 'category': 'Sports + Recreation', 'venue': 'PNC Park 115 Federal St Pittsburgh, PA 15222', 'more_details': '', 'event_name': 'Pirates vs. Rockies'}","Pirates vs. Rockies game at PNC Park on May 5, 2024, featuring Kids Ke'Bryan Hayes Gold Glove Action Figure."
"{'date': 'May 4, 2024 | 4:00 pm - 7:00 pm', 'description': 'Star Wars Night, Mitch Keller Star Wars Bobblehead, Faith Night', 'category': 'Sports + Recreation', 'venue': 'PNC Park 115 Federal St Pittsburgh, PA 15222', 'more_details': '', 'event_name': 'Pirates vs. Rockies'}",Pirates vs. Rockies game with Star Wars-themed events at PNC Park.
"{'date': 'May 3, 2024 | 6:30 pm - 9:30 pm', 'description': 'Zambelli Fireworks Night, Mental Health Action Day, & Miller Lite Happy Hour', 'category': 'Sports + Recreation', 'venue': 'PNC Park 115 Federal St Pittsburgh, PA 15222', 'more_details': '', 'event_name': 'Pirates vs. Rockies'}","Pirates vs. Rockies baseball game with fireworks display, mental health awareness event, and Miller Lite happy hour."
"{'date': 'May 5, 2024 | 9:00 am - 1:00 pm', 'description': 'Step Up and Make a Difference at the Pittsburgh Back Half Marathon!', 'category': '', 'venue': 'N/A', 'more_details': '', 'event_name': 'UPMC Health Plan Pittsburgh BACK Half Marathon'}","UPMC Health Plan Pittsburgh BACK Half Marathon event scheduled for May 5, 2024."
"{'date': 'May 5, 2024 | 2:00 pm - 3:30 pm', 'description': 'Explore women’s role in journalism throughout history with esteemed author Brooke Kroeger and the Women’s Press Club of Pittsburgh.', 'category': 'Workshops & Classes', 'venue': 'Heinz History Center 1212 Smallman Street Pittsburgh, PA 15222', 'more_details': 'Join the History Center for a headline-worthy program on Sunday, May 5 as we welcome acclaimed author, journalist, and professor emerita at New York University Brooke Kroeger for a special talk on her book “Undaunted: How Women Changed American Journalism.” Presented in partnership with the Women’s Press Club of Pittsburgh, Kroeger will discuss how women went from the margins to the mainstream in newsrooms across the nation over the past two centuries. Featuring Western Pennsylvania women such as Jane Grey Swisshelm, Ida Tarbell, and Rachel Carson, “Undaunted” examines how women changed journalism, reclaimed their voices, and blazed new trails in a field dominated by men. Following Kroeger’s talk, enjoy a panel discussion with members of the Women’s Press Club that reflects on women’s evolving role in journalism and considers how future generations will continue to rewrite history. The event will fittingly commemorate the 160th birthday of legendary Apollo, Pa., journalist Nellie Bly, who famously pioneered a new era of investigative journalism in 1887 after her undercover stories for the New York World exposed atrocities committed at the Blackwell’s Island Insane Asylum. Before and after the program, learn more about the intrepid Western Pa. women who fearlessly pursued stories in search of the truth in the History Center’s new exhibition, A Woman’s Place: How Women Shaped Pittsburgh .', 'event_name': ""Women's Journey in Journalism with Brooke Kroeger""}","A workshop exploring women's role in journalism throughout history, featuring Brooke Kroeger and the Women's Press Club of Pittsburgh."
"{'date': 'May 5, 2024 | 1:00 pm - 4:00 pm', 'description': 'Get ready to fiesta with Moe’s Southwest Grill aboard the Gateway Clipper this Cinco De Mayo!', 'category': 'Holidays,, Tours', 'venue': 'Gateway Clipper Fleet Docks 350 West Station Square Dr Pittsburgh, PA 15219', 'more_details': 'Embark on a lively riverboat cruise featuring a live DJ, festive dancing, giveaways and of course… delicious tacos and margaritas! Must be 21+ to board the boat. Photo I.D. Required. On Board Enjoy Enjoy a fabulous night out while we cruise & tour Pittsburgh’s Three Rivers! Our full-service bars feature various brands of liquor, beer, wine, and soda and are located on both the first and second decks of all vessels. And we have specialty cocktails that capture our Pittsburgh style! Must be 21+ to purchase or consume alcoholic beverages. Make a memory of your cruise! Boarding photos are available for purchase that keep those memories alive forever!', 'event_name': ""Cinco De Mayo - Moe's Southwest Grill Fiesta Float""}","Cinco De Mayo celebration on a riverboat cruise featuring live music, dancing, and delicious tacos."
"{'date': 'May 5, 2024 | 6:00 pm - 9:00 pm', 'description': 'Join the Velvet Hearts at Space Bar in Market Square for a stellar tribute to a galaxy far, far away!', 'category': 'Entertainment', 'venue': 'Space Bar 22 Market Square Pittsburgh, PA 15222', 'more_details': 'A long, long time ago in a galaxy far, far, away.... Across the stars, beings of all shapes and species gather for an extraordinary event – the Star Wars Variety Show! Join us as we celebrate the Star Wars saga with drag performers, burlesque bombshells, and bellydancers. So gather your lightsabers and prepare for a night of intergalactic entertainment unlike any other. May the Fierce be with you as we celebrate the Star Wars universe. This event is for ages 21+. Tables and bar seats are $15 a seat (tables sold as full tables). The show will include some entertainment hotter than a supernova, along with crowd interaction! Doors open at 6 PM, and showtime is at 7 PM. Food and drink are priced separately. Table Ticket PRE-SALE Pricing: 2-person table: $30 4 -person table: $60 6- person table: $90 8-person table: $120 Bar seat: $15 Priority seating goes to pre-sale purchases. All tickets are $20 at the door. No refunds are given within 7 days of the events.', 'event_name': 'May the Fierce be With You: A Star Wars Variety Show'}","A Star Wars Variety Show at Space Bar in Pittsburgh, featuring drag performers, burlesque bombshells, and bellydancers."
"{'date': 'May 5, 2024 | 1:00 pm - 3:00 pm', 'description': 'Everything you need to know about the heart of Eastern European Jewry.', 'category': 'Arts + Culture,, Online & Virtual Events,, Workshops & Classes', 'venue': 'Virtual Event', 'more_details': 'Jews were welcomed into the Polish principalities in the 1200s, most notably, by the Duke of Greater Poland, Boles?aw the Pious. Thousands fleeing persecution and expulsions across Western Europe came. As Poland expanded to the east and south, Jews moved into Lithuanian, Belarusian, and Ukrainian lands. By 1800 there were more than a million Jews in the Pale. By 1900, they would number nearly five million. Jews flourished in the Pale, creating diverse religious, cultural, educational, and charitable institutions. Then, between 1881 and 1914 over two million left all that they had known for the West. This talk discusses how the Pale came to be, life in it and why this mass migration occurred. It breaks the 120-year history of the Pale into periods of creation, confinement, repression, enlightenment, pogroms, and chaos. There is much more to the story than the horrific pogroms at the turn of the 20th century. Additional brief talk, “My 5th Great Grandfather’s Name” The oldest family documentation that I have found is the 1850 Russian Revision List (census) for Dubno which lists my 3rd great-grandfather (who had died in 1848) and my 2nd great-grandfather (who, as a young man, was now head of the family). Unlike censuses, revision lists included information on residents who had died since the previous revision list. Based on the patronymic middle name of my 3rd great-grandfather, I had the name, if nothing more, of my 4th great-grandfather. The records office in Dubno, where the Bookbinders lived, was destroyed during World War II and all records contained there were lost. The regional archive in Rivne has no earlier records. So far as I know, no records exist for my 5th great-grandfather. So, I developed a hypothesis as to his name and the approximate dates of his birth and death. You might use the technique that I employed to do the same when no records can be found. This program is possible through the generous support of the William M. Lowenstein Genealogical Research Endowment Fund of the Jewish Community Foundation. “Why did our Jewish ancestors leave the Pale?” is a collaboration between the Jewish Genealogy Society of Pittsburgh and the Rauh Jewish Archives at the Heinz History Center. Please register online. The program is free for JGS-Pittsburgh members and $5 for the general public. To become a member of the JGS-Pittsburgh and receive a free membership code for this program, please visit its website . This program will be recorded and made available to current JGS-Pittsburgh members.  Hal Bookbinder is a retired information systems professional who continues to instruct at the university level. He has been actively researching his genealogy for more than three decades, identifying over 4,000 relatives and tracing two lines to the mid-1700s in modern Ukraine. He is a past president of the JGS of Los Angeles and of the International Association of Jewish Genealogical Societies. Hal publishes a series of monthly articles on safe computing which are freely available here . He and his wife, Marci, were raised in the Catskills of New York State, in the famed “Borsht Belt”. After attending New York University and a four-year stint in the US Air Force, they have lived in the Los Angeles area. In 2018, he made a journey to Ukraine, visiting various areas of the former Volhynia and Podolia in which his family lived for hundreds of years. ', 'event_name': '""Why did our Jewish ancestors leave the Pale?""'}",A virtual event discussing the history and reasons behind the mass migration of Jews from Eastern Europe to the West between 1881 and 1914.
"{'date': 'May 4, 2024 | 8:30 am - 12:00 pm', 'description': '', 'category': '', 'venue': 'Point State Park 601 Commonwealth Pl Pittsburgh, PA 15222', 'more_details': ""Attention parents and guardians! It's time for your little ones to shine in the Sheetz Pittsburgh Toddler Trot! This adorable event is designed to celebrate the joy of movement, introduce young children to the excitement of running, and create heartwarming memories for families to cherish."", 'event_name': 'Sheetz Pittsburgh Toddler Trot'}","Sheetz Pittsburgh Toddler Trot is an event designed to celebrate the joy of movement and introduce young children to running, focusing on creating heartwarming family memories."
"{'date': 'May 4, 2024 | 12:00 pm - 2:00 pm', 'description': 'Attention pet lovers and furry friends!', 'category': '', 'venue': 'Point State Park 601 Commonwealth Pl Pittsburgh, PA 15222', 'more_details': ""Get ready to wag your tails and stretch your paws in the Pittsburgh Pet Walk. This tail-wagging event is a celebration of the special bond between humans and their four-legged companions, offering a unique opportunity for you and your pets to enjoy a leisurely stroll together. The one-mile Pet Walk will take place at Point State Park as part of Saturday's Family Day. All proceeds benefit Humane Animal Rescue of Pittsburgh."", 'event_name': 'Pittsburgh Pet Walk'}","Pittsburgh Pet Walk is a family-friendly event celebrating the bond between humans and pets, featuring a one-mile stroll at Point State Park benefiting Humane Animal Rescue of Pittsburgh."
"{'date': 'May 4, 2024 | 9:30 am - 10:30 am', 'description': 'Calling all young champions! Get ready to unleash your energy, enthusiasm, and spirit in the Chick-fil-A Pittsburgh Kids Marathon!', 'category': '', 'venue': 'North Shore', 'more_details': 'This one-mile timed race is designed especially for you, offering a taste of the excitement, camaraderie, and accomplishment that comes with being part of the running community.', 'event_name': ""Chick-fil-A Pittsburgh Kid's Marathon""}",The Chick-fil-A Pittsburgh Kid's Marathon is a one-mile timed race for young participants.
"{'date': 'May 4, 2024 | 8:00 am - 12:00 pm', 'description': '', 'category': '', 'venue': 'North Shore Pittsburgh, PA 15222', 'more_details': 'Ignite your passion for running and immerse yourself in the electric atmosphere of the 3.1-mile UPMC Health Plan | UPMC Sports Medicine Pittsburgh 5K. This event offers the perfect blend of challenge, camaraderie, and a sense of accomplishment, making it an unforgettable experience for participants of all levels. Register Here', 'event_name': 'UPMC Health Plan| UPMC Sports Medicine Pittsburgh 5K'}","UPMC Health Plan | UPMC Sports Medicine Pittsburgh 5K is an event offering a 3.1-mile run with a focus on challenge, camaraderie, and achievement."
"{'date': 'May 4, 2024 | 10:30 am - 11:30 am', 'description': '', 'category': '', 'venue': 'Rivers Club 301 Grant St Ste 411 Pittsburgh, PA 15219', 'more_details': 'Join our trainers for an all-level bodyweight, high-energy workout with good music and great vibes! All members in attendance will receive raffle tickets for some great prizes including PT sessions, stretch sessions and more!', 'event_name': 'Celebrate National Fitness Day at the Rivers Club!'}",Celebrate National Fitness Day at the Rivers Club with an all-level bodyweight workout featuring good music and great vibes.
"{'date': 'May 4, 2024 | 7:00 pm - 10:00 pm', 'description': 'Come watch your favorite soccer team play Miami!', 'category': 'Sports + Recreation', 'venue': 'Highmark Stadium 510 W Station Square Dr Pittsburgh, PA 15219', 'more_details': 'Get your tickets at the link above.', 'event_name': 'Pittsburgh Riverhounds SC vs. Miami'}","Pittsburgh Riverhounds SC vs. Miami soccer game at Highmark Stadium on May 4, 2024."
"{'date': 'May 4, 2024 | 6:00 pm - 9:00 pm', 'description': 'Tackle a challenging mystery with a fantastic dinner. Just beware! The culprit is lurking somewhere in the room, you may be a Prime Suspect!', 'category': 'Entertainment', 'venue': 'Omni William Penn Hotel 530 William Penn Pl Pittsburgh, PA 15219', 'more_details': ""Murder Mystery Dinner Theatre in Pittsburgh America’s largest interactive comedy murder mystery dinner show is now playing in Pittsburgh! Solve a hilarious crime while you feast on a fantastic dinner. Just beware! The culprit is hiding in plain sight somewhere in the room, and you may find yourself as a Prime Suspect before you know it! Join us for an event that is very different from a traditional murder mystery dinner show. Our actors are not dressed in costume and are hidden in the audience! This results in a fun, social and interactive evening suitable for all adults. Tickets Include: 4-Course Dinner Murder Mystery Entertainment Prize Package for Top Sleuth Cash Bar Available Our Menu: Chef’s Selection Of Hors D’oeuvres House Salad - Choice Of Balsamic Vinaigrette & Ranch Dressings Warm William Penn Rolls With Butter Choice Of Entree: Roasted Chicken Roasted Salmon Roasted Vegetable Napoleon Chef’s Choice Dessert  FAQs What time should I arrive? Seating is assigned so there is no need to arrive any earlier than the time stated on your confirmation page. If you arrive early, please enjoy a drink or a seat in the hotel lobby or bar as there is nowhere to sit outside the performance room. Plus, you may run into spoilers and there is no fun in that. Is there a minimum age requirement to enter the event? The show is ADULTS ONLY. Everyone must be 18+ years old with a valid ID. How does seating work? Seating is assigned in advance. All tickets purchased in the same transaction will automatically be seated together at tables of 10. If you would like to sit with a friend or family member who purchased their tickets separately, please emaill pbh.info@thedinnerdetective.com. What are my transportation/parking options for getting to and from the event? Self-parking is offered at Melon Square Garage across the street. What can I bring into the event? A sense of humor. This is an interactive comedy show: be prepared for a good time. Things you cannot bring to the event: pets, children, outside food or drink. How can I contact the organizer with any questions? Email pbh.info@thedinnerdetective.com What's the refund policy? Due to our theatrical and venue contracts, all sales are final, and we cannot allow for any cancellations once your purchase has been completed. Should you need to reschedule, and it is 7 days or more before the scheduled event, then a $20/ticket transfer fee will apply. NO transfers less than 7 days before the event. To reschedule to a different date, update your entree choices or request to be seated with a different purchasing party, please email pbh.info@thedinnerdetective.com"", 'event_name': 'The Dinner Detective Mystery Dinner Show - Pittsburgh'}",A murder mystery dinner show in Pittsburgh featuring a 4-course dinner and interactive entertainment.
"{'date': 'May 4, 2024 | 2:00 pm - 6:00 pm', 'description': ""Get ready to dress up, sip on mint juleps, and watch the races at our Kentucky Derby Day Party - it's gonna be a blast!"", 'category': 'Community,, Entertainment', 'venue': 'Fogo de Chao Brazilian Steakhouse 525 Smithfield St Pittsburgh, PA 15222', 'more_details': ""2024 DERBY DAY PARTY at FOGO DE CHAO BRAZILIAN STEAKHOUSE hosted by GARY WHITE Signature Events and PEEL: Pittsburgh's Elevated & Emerging Leaders! We are thrilled to extend an exclusive invitation for a spectacular Kentucky Derby Day Party at Fogo de Chão Brazilian Steakhouse! Prepare yourself for an unforgettable day of exhilaration, exquisite cuisine, and excellent company while we support several local charities. This celebration is not just for horse racing enthusiasts but for anyone ready to have an unforgettable time. We encourage you to don your finest derby attire and immerse yourself in the day's festive spirit. It's the perfect occasion to showcase your style and enjoy the excitement. There will be prizes for the Best-Dressed Male/Female, Couple, and Hat/Fascinator! Our Derby Day Party promises an array of delectable Brazilian heavy hors d'oervres, expertly prepared to tantalize your taste buds. Indulge in the rich flavors and enjoy the warmth of great company as we celebrate this tradition in style and support these incredible Non-Profits. Mark your calendar, and don’t let this chance to partake in a day of joy, luxury, and celebration pass you by. It’s more than just a party; it’s an experience to remember. Details: • Benefiting: 412FosterProject, Nate's Reptile Rescue and No Kid Hungry • Kentucky Derby attire or professional (Dress to Impress) • A complimentary drink (drink ticket given at registration) • Complimentary parking at 350 Oliver Street Garage above the restaurant • Live Music by Antoinette Trio • 50/50 Raffle & Chinese Auction"", 'event_name': 'Kentucky Derby Day Party at Fogo de Chao'}","Kentucky Derby Day Party at Fogo de Chao Brazilian Steakhouse, May 4, 2024, featuring mint juleps, horse racing, and charity support."
"{'date': 'May 4, 2024 | 6:30 pm - 10:30 pm', 'description': 'Featuring Bryan Martin', 'category': 'Music,, Outdoor', 'venue': 'Stage AE 400 N Shore Dr Pittsburgh, PA 15222', 'more_details': '', 'event_name': 'Chris Young'}","Chris Young's outdoor music event featuring Bryan Martin on May 4, 2024 from 6:30 pm to 10:30 pm at Stage AE 400 N Shore Dr, Pittsburgh, PA."
"{'date': 'May 4, 2024 | 5:00 pm - 11:00 pm', 'description': 'Unleash the spirit of Cinco de Mayo at our Pub Pioneers Pub Crawl on May 4th! Sip, savor, and celebrate in style this Cinco de Mayo!', 'category': 'Holidays,, Nightlife', 'venue': 'Various Locations', 'more_details': ""Get ready to spice up your Cinco de Mayo at the Pub Pioneers Cinco de Mayo Pub Crawl on May 4th, starting at 5 pm and going until 11 pm! The festivities kick off with a rendezvous at our designated check-in location between 5-7 pm, where you'll receive your all-access wristband and a cutting-edge digital map. Once equipped, the night is yours to navigate at your own pace. Our digital map reveals the secrets of the city's participating venues, each offering exclusive specials that will turn your evening into a fiesta of flavor and fun. Explore the diverse atmospheres, sip on unique concoctions, and relish the distinctive vibes of each spot. Once equipped, the night is yours to navigate at your own pace. Our digital map reveals the secrets of the city's participating venues, each offering exclusive specials that will turn your evening into a fiesta of flavor and fun. Explore the diverse atmospheres, sip on unique concoctions, and relish the distinctive vibes of each spot."", 'event_name': 'Cinco de Mayo Pub Crawl'}","Cinco de Mayo Pub Crawl on May 4th, featuring various locations and exclusive specials."
"{'date': 'May 4, 2024 | 7:30 pm - 9:30 pm', 'description': 'May the 4th be with you! There’s no better time to celebrate the legendary music of John Williams than on the Star Wars fandom’s official holiday with your PSO.', 'category': 'Arts + Culture,, Music', 'venue': 'Heinz Hall 600 Penn Ave Pittsburgh, PA 15222', 'more_details': '', 'event_name': 'Music of Star Wars'}",May the 4th celebration featuring John Williams' music at Heinz Hall.
"{'date': 'May 4, 2024 | 8:00 pm - 9:30 pm', 'description': 'A special May 2024 version of our All Made Up show celebrating founding member Robin Hitchcock’s 40th birthday!', 'category': 'Entertainment,, Nightlife', 'venue': 'Arcade Comedy Theater 943 Liberty Ave Pittsburgh, PA 15222', 'more_details': 'An all-improv show from Pittsburghâ€™s favorite* all-female comedy troupe Frankly Scarlett presents a fun and interactive night of improv with an amazing cast! Check out this mix of short-form games and long-form scenes, featuring the cast of Frankly Scarlett alongside: Tickets $15 Runtime approx 80 min', 'event_name': ""Frankly Scarlett: All May'd Up""}",A special All Made Up improv show celebrating Robin Hitchcock's 40th birthday at Arcade Comedy Theater.
"{'date': 'May 3, 2024 | 5:00 pm - 9:00 pm', 'description': 'Saddle up for an evening where Kentucky Derby meets Cinco de Mayo! Reservation Required', 'category': '', 'venue': 'Rivers Club 301 Grant St Ste 411 Pittsburgh, PA 15219', 'more_details': 'Get ready to experience the thrill of the races while celebrating with a south-of-the-border twist. Enjoy classic Mint Juleps and Margaritas, perfectly paired with mouthwatering food specials inspired by both traditions. Don your best derby hat or sombrero and join us for a unique celebration blending the best of both worlds!', 'event_name': 'Derby de Mayo'}","Derby de Mayo is an evening event combining the Kentucky Derby with Cinco de Mayo celebrations, featuring classic cocktails and southern-inspired cuisine."
"{'date': 'May 3, 2024 | 5:30 pm - 8:30 pm', 'description': 'Get ready to immerse yourself in a world of creativity and self-expression at the ""I am"" Art Exhibition!', 'category': 'Arts + Culture,, Free event', 'venue': 'Pittsburgh Playhouse 350 Forbes Avenue Pittsburgh, PA 15222', 'more_details': '""I am"" Art Exhibtion Welcome to ""I am …"", a powerful and evocative exhibition that delves into the rich tapestry of human experience, highlighting the often overlooked narratives of marginalized groups in the Pittsburgh region. Curated by Kofi Collections, this exhibit is a testament to the diverse voices and stories that shape our society. Immerse yourself in a world of creativity and self-expression as you explore a wide range of artworks, from paintings to sculptures. Join us for a unique experience celebrating the power of art to reflect who we are . Don\'t miss this opportunity to connect with the community and support our talented artists. See you there!', 'event_name': '""I Am"" Art Exhibition'}","The ""I am"" Art Exhibition is a free event showcasing diverse voices and stories through creative self-expression, taking place at Pittsburgh Playhouse on May 3, 2024."
"{'date': 'May 3, 2024 | 5:00 pm - 7:00 pm', 'description': 'Using 2D design software and the laser cutter, explore the mathematics behind designing and creating 3d shapes using flat sheets of material', 'category': 'Workshops & Classes', 'venue': 'Carnegie Library Pittsburgh 1 Allegheny Ave Pittsburgh, PA 15212', 'more_details': 'Learn how to create strong joints that will help move your laser cut projects from 2D to 3D! Prerequisite: Laser CuttingÂ 101.', 'event_name': 'Laser Cutting 102'}",A workshop on using 2D design software and laser cutter to create 3D shapes from flat materials.
"{'date': 'May 3, 2024 | 7:00 pm - 9:00 pm', 'description': 'Luke Skywalker begins a journey that will change the galaxy in Star Wars Episode IV – A New Hope.', 'category': 'Film & Movies', 'venue': 'Carnegie Science Center 1 Allegheny Ave Pittsburgh, PA 15212', 'more_details': 'Nineteen years after the formation of the Empire, Luke is thrust into the struggle of the Rebel Alliance when he meets Obi-Wan Kenobi, who has lived for years in seclusion on the desert planet of Tatooine. Obi-Wan begin Luke’s Jedi training as Luke joins him on a daring mission to rescue the beautiful Rebel leader Princess Leia from the clutches of Darth Vader and the evil Empire. Runtime: 121 minutes', 'event_name': 'Star Wars Episode IV - A New Hope'}","Luke Skywalker's journey in Star Wars Episode IV - A New Hope, beginning a pivotal conflict in the galaxy."
"{'date': 'May 3, 2024 - May 5, 2024', 'description': 'Run For a Reason', 'category': 'Community,, Outdoor,, Sports + Recreation', 'venue': 'Multiple Locations', 'more_details': '', 'event_name': ""2024 DICK'S Sporting Goods Pittsburgh Marathon""}",2024 DICK'S Sporting Goods Pittsburgh Marathon held from May 3 to May 5.
"{'date': 'May 3, 2024 - May 4, 2024', 'description': 'As part of the Pittsburgh Marathon, visit the GNC Live Well Pittsburgh Health & Fitness Expo! The expo will feature running gear, fitness equipment, and the latest healthcare and lifestyle products.', 'category': 'Convention,, Sports + Recreation', 'venue': 'David L. Lawrence Convention Center 1000 Fort Dusquene Boulevard Pittsburgh, PA 15222', 'more_details': '', 'event_name': '2024 Pittsburgh Health & Fitness Expo'}",Pittsburgh Marathon attendees can visit the GNC Live Well Pittsburgh Health & Fitness Expo at the David L. Lawrence Convention Center.
"{'date': 'May 3, 2024 | 7:30 pm - 9:30 pm', 'description': '', 'category': 'Arts + Culture,, Music', 'venue': 'Benedum Center 7th St and Penn Ave Pittsburgh, PA 15222', 'more_details': 'THE TEMPTATIONS, often referred to as ""American Music Royalty"" and Named the “#1 R&B/Hip Hop Artists of All Time” and one of the “125 Greatest of All Time Artists” by Billboard magazine, have produced 53 Billboard Hot 100 Hit singles, including four that became #1 Pop singles: “My Girl,” “I Can’t Get Next to You,” “Just My Imagination,” and “Papa Was a Rollin’ Stone."" Rock and Roll Hall of Famers THE FOUR TOPS teamed up in high school and spent over four decades becoming one of Motown’s most consistent hit makers. “Baby I Need Your Loving,” “I Can’t Help Myself (Sugar Pie, Honey Bunch),” \'Reach Out and I\'ll be There"" and ""Standing in the Shadows of Love"" are just some of their 24 Top 40 hits.', 'event_name': 'The Temptations and The Four Tops'}","The Temptations and The Four Tops will perform at the Benedum Center in Pittsburgh on May 3, 2024."
"{'date': 'May 2, 2024 | 10:00 am - 2:00 pm', 'description': 'The National Day of Prayer is an annual day of observance designated by the United States Congress and held on the first Thursday of May, when people are asked ""to turn to God in prayer and meditation"". The president is required by law to sign a proclamation each year, encouraging all Americans to pray on this day', 'category': 'Community,, Family,, Free event,, Market Square,, Music', 'venue': 'Market Square 23 Market Place. Corner of Forbes Ave. and Market St. Pittsburgh, PA 15222', 'more_details': 'The National Day of Prayer Gathering that will be held in Pittsburgh will consist of worship music and short prayers said from the stage by many Christian leaders of diverse denominations, race, gender, and age. The event will begin at 10:00AM with worship music. Different worship teams will play for ten minutes at the top of every hour for the duration of the event. After worship, leaders will pray for a variety of topics from the stage at 3-5 minute increments. Volunteers will be onsite to pray, only if asked, with those in attendance or with passersby. The event will close at 2:00PM. SEAPC (www.seapc.org) is the organization behind managing this event. SEAPC will provide portable toilets, the stage, and chairs. SEAPC will be responsible for disposing of all trash associated with this event. The production company will need to begin setting up on Wednesday, May 1st, if possible. If not, they will need to being at 6:30 AM the morning of Thursday, May 2. They will begin breaking down promptly at 2:00PM.', 'event_name': 'National Day of Prayer Gathering'}","The National Day of Prayer Gathering is an annual event held in Pittsburgh on the first Thursday of May, featuring worship music and prayers from Christian leaders of diverse backgrounds."
"{'date': 'May 2, 2024 | 8:00 pm - 9:00 pm', 'description': 'Join us for a special open level bachata workshop focused on social dancing', 'category': 'Nightlife,, Workshops & Classes', 'venue': 'CrossBody Dance & Movement 422 Wood Street Pittsburgh, PA 15222', 'more_details': '', 'event_name': 'Social Dancing Bachata - Open Level'}",A special open-level bachata workshop focusing on social dancing.
"{'date': 'May 2, 2024 | 8:00 pm - 11:00 pm', 'description': 'Come Together Tour', 'category': 'Entertainment', 'venue': 'PPG Paints Arena 1001 Fifth Ave Pittsburgh, PA 15219', 'more_details': '', 'event_name': 'Tom Segura'}","Tom Segura's Come Together Tour at PPG Paints Arena in Pittsburgh, PA."
